id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
227861,,2016,True,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,1,"""EFE News Service,2016-02-25,Violence spikes in northwest Mexico as cartel war rages, army says""",EFE News Service,2016-02-25,"Violence spikes in northwest Mexico as cartel war rages, army says","9th Military Zone commander Gen. Rogelio Teran, Sinaloa Attorney General Marco Antonio Higuera, Mexican officials",2,El Rosario town,,Sinaloa state,Rosario municipality,22.993252,-105.858632,POINT (-105.858632 22.993252),162149,Mexico,70,Americas,2,2,02/16/2016 00:00:00,02/20/2016 00:00:00,0,0,0,12,12,12,12,
227866,,2016,True,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,3,"""Zocalo Saltillo,2016-02-21,Balacera en presentación del grupo Enigma Norteño deja 5 muertos"";""EFE News Service,2016-02-25,Violence spikes in northwest Mexico as cartel war rages, army says"";""Borderland Beat,2016-02-23,Sinaloa: Enigma Norteño concert shootout leaves 5 dead""",Zocalo Saltillo;EFE News Service;Borderland Beat,2016-02-21;2016-02-25;2016-02-23,"Balacera en presentación del grupo Enigma Norteño deja 5 muertos;Violence spikes in northwest Mexico as cartel war rages, army says;Sinaloa: Enigma Norteño concert shootout leaves 5 dead",Local news paper,1,La Cruz town,,Sinaloa state,Elota municipality,23.921260,-106.892500,POINT (-106.892500 23.921260),163587,Mexico,70,Americas,1,1,02/21/2016 00:00:00,02/21/2016 00:00:00,0,0,0,5,5,5,5,
227992,,2016,False,Clear,3,10,641,Government of Mexico - Civilians,10,1108,Government of Mexico - Civilians,10,10,Government of Mexico,9999,1,Civilians,1,"""BBC Monitoring Americas,2016-03-16,Mexico: 20 soldiers detained, investigated on suspicion of murder""",BBC Monitoring Americas,2016-03-16,"Mexico: 20 soldiers detained, investigated on suspicion of murder","Military sources, witnesses",2,Tezonapa town,,Veracruz state,Tezonapa municipality,18.607060,-96.684170,POINT (-96.684170 18.607060),156407,Mexico,70,Americas,2,2,02/29/2016 00:00:00,03/02/2016 00:00:00,0,0,1,0,1,1,1,
228003,,2016,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,2,"""Associated Press Newswires,2016-03-26,Police in Mexico find 6 dead after shootout"";""EFE News Service,2016-03-27,Police find 3 bodies after shootout in Mexican Gulf state""",Associated Press Newswires;EFE News Service,2016-03-26;2016-03-27,Police in Mexico find 6 dead after shootout;Police find 3 bodies after shootout in Mexican Gulf state,"Local media, Veracruz state police, Veracruz Public Safety Secretariat ",1,Las Matas dump,,Veracruz state,Minatitlán municipality,18.034657,-94.527506,POINT (-94.527506 18.034657),155691,Mexico,70,Americas,2,2,03/23/2016 00:00:00,03/26/2016 00:00:00,0,0,0,3,3,3,3,
228006,,2016,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Associated Press Newswires,2016-04-01,8 suspects dead in attempted ambush of police in Mexico""",Associated Press Newswires,2016-04-01,8 suspects dead in attempted ambush of police in Mexico,The Tamaulipas state government,1,Las Yescas village,,Tamaulipas state,Matamoros municipality,25.449720,-97.816670,POINT (-97.816670 25.449720),165765,Mexico,70,Americas,1,1,03/31/2016 00:00:00,03/31/2016 00:00:00,0,8,0,0,8,8,8,
228015,,2016,False,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,3,"""EFE News Service,2016-04-19,Drug trafficker, 2 bodyguards gunned down in western Mexico"";""Borderland Beat,2016-04-19,""El Guero"" Licea, Los Viagras cartel leader killed by gun fire in Michoacan"";""BBC Monitoring Americas,2016-04-27,Alleged drug cartel leader shot dead in Michoacan, Mexico""",EFE News Service;Borderland Beat;BBC Monitoring Americas,2016-04-19;2016-04-19;2016-04-27,"Drug trafficker, 2 bodyguards gunned down in western Mexico;""El Guero"" Licea, Los Viagras cartel leader killed by gun fire in Michoacan;Alleged drug cartel leader shot dead in Michoacan, Mexico",Michoacan Attorney General's Office statement,1,Apatzingán town,,Michoacán state,Apatzingán municipality,19.088640,-102.357040,POINT (-102.357040 19.088640),157116,Mexico,70,Americas,1,1,04/18/2016 00:00:00,04/18/2016 00:00:00,0,0,0,3,3,3,3,
228067,,2016,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,3,"""Associated Press Newswires,2016-05-24,Police find 5 hacked-up bodies in Mexican Gulf coast state"";""BBC Monitoring Americas,2016-06-02,Mexican blogger says Veracruz province ""hit by violence"""";""Borderland Beat,2016-05-25,Veracruz: 5 dismembered Zetas with messages from CJNG, and 6 Killed in bar""",Associated Press Newswires;BBC Monitoring Americas;Borderland Beat,2016-05-24;2016-06-02;2016-05-25,"Police find 5 hacked-up bodies in Mexican Gulf coast state;Mexican blogger says Veracruz province ""hit by violence"";Veracruz: 5 dismembered Zetas with messages from CJNG, and 6 Killed in bar",The state prosecutors' office,2,Córdoba town,,Veracruz state,Córdoba municipality,18.884200,-96.925590,POINT (-96.925590 18.884200),156407,Mexico,70,Americas,1,1,05/24/2016 00:00:00,05/24/2016 00:00:00,0,5,0,0,5,5,5,
228338,,2016,True,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,3,"""Agence France Presse,2016-06-18,Seven headless bodies found in Mexico's northwest"";""Reuters News,2016-06-18,Seven decapitated bodies found on home turf of Mexican drug lord 'El Chapo'"";""Reuters News,2016-06-18,Seven decapitated bodies found on home turf of Mexican drug lord 'El Chapo'""",Agence France Presse;Reuters News;Reuters News,2016-06-18;2016-06-18;2016-06-18,Seven headless bodies found in Mexico's northwest;Seven decapitated bodies found on home turf of Mexican drug lord 'El Chapo';Seven decapitated bodies found on home turf of Mexican drug lord 'El Chapo',"State prosecutors and police sources, Deputy prosecutor Martin Robles",2,El Rosario town,,Sinaloa state,Rosario municipality,22.993252,-105.858632,POINT (-105.858632 22.993252),162149,Mexico,70,Americas,1,1,06/16/2016 00:00:00,06/16/2016 00:00:00,0,0,0,7,7,7,7,
228369,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Associated Press Newswires,2016-06-29,Former assistant state prosecutor assassinated in Mexico""",Associated Press Newswires,2016-06-29,Former assistant state prosecutor assassinated in Mexico,The state prosecutor's office,1,La Paz town,,Baja California Sur state,La Paz municipality,24.138110,-110.309730,POINT (-110.309730 24.138110),164300,Mexico,70,Americas,1,1,06/29/2016 00:00:00,06/29/2016 00:00:00,0,0,0,1,1,1,1,
228370,,2016,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Associated Press Newswires,2016-07-01,Up to 8 bodies found in 7 unmarked graves in central Mexico""",Associated Press Newswires,2016-07-01,Up to 8 bodies found in 7 unmarked graves in central Mexico,Attorney General Leticia Soto Acosta,4,Zacatecas state,,Zacatecas state,,23.000000,-103.000000,POINT (-103.000000 23.000000),162875,Mexico,70,Americas,2,5,01/01/2016 00:00:00,06/21/2016 00:00:00,0,0,0,6,6,8,6,
228373,,2016,True,Clear,2,11665,11055,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,11665,11665,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,3296,3296,Los Zetas - Cártel del Noreste faction,3297,3297,Los Zetas - Old School Zetas faction ,8,"""Agence France Presse,2016-07-09,14 people, most from same family, shot dead in Mexico"";""Agence France Presse,2016-07-09,14 people, two families, shot dead in Mexico"";""Reuters News,2016-07-09,Gunmen kill 14 in gang-plagued Mexican state on U.S. border"";""Agence France Presse,2016-07-09,14 people, two families, shot dead in Mexico"";""Reuters News,2016-07-09,Gunmen kill 14 in gang-plagued Mexican state on U.S. border"";""Associated Press Newswires,2016-07-10,15 killed, including 11 members of a family, in north Mexico"";""Agence France Presse,2016-08-03,Breaking code of honor, gangs kill families in Mexico"";""Borderland Beat,2016-07-10,Tamaulipas: Authorities Confirm the Deaths of 14 in Wave of Violence""",Agence France Presse;Agence France Presse;Reuters News;Agence France Presse;Reuters News;Associated Press Newswires;Agence France Presse;Borderland Beat,2016-07-09;2016-07-09;2016-07-09;2016-07-09;2016-07-09;2016-07-10;2016-08-03;2016-07-10,"14 people, most from same family, shot dead in Mexico;14 people, two families, shot dead in Mexico;Gunmen kill 14 in gang-plagued Mexican state on U.S. border;14 people, two families, shot dead in Mexico;Gunmen kill 14 in gang-plagued Mexican state on U.S. border;15 killed, including 11 members of a family, in north Mexico;Breaking code of honor, gangs kill families in Mexico;Tamaulipas: Authorities Confirm the Deaths of 14 in Wave of Violence","Herminio Garza Palacios, secretary of government in Tamaulipas, A statement from the Tamaulipas Coordination Group",1,Ciudad Victoria,,Tamaulipas state,Victoria municipality,23.741744,-99.145993,POINT (-99.145993 23.741744),163602,Mexico,70,Americas,3,1,07/09/2016 00:00:00,07/09/2016 00:00:00,0,0,0,11,11,11,11,
228374,,2016,True,Clear,2,11665,11055,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,11665,11665,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,3296,3296,Los Zetas - Cártel del Noreste faction,3297,3297,Los Zetas - Old School Zetas faction ,7,"""Agence France Presse,2016-07-09,14 people, two families, shot dead in Mexico"";""Reuters News,2016-07-09,Gunmen kill 14 in gang-plagued Mexican state on U.S. border"";""Agence France Presse,2016-07-09,14 people, two families, shot dead in Mexico"";""Reuters News,2016-07-09,Gunmen kill 14 in gang-plagued Mexican state on U.S. border"";""Associated Press Newswires,2016-07-10,15 killed, including 11 members of a family, in north Mexico"";""Agence France Presse,2016-07-09,14 people, most from same family, shot dead in Mexico"";""Borderland Beat,2016-07-10,Tamaulipas: Authorities Confirm the Deaths of 14 in Wave of Violence""",Agence France Presse;Reuters News;Agence France Presse;Reuters News;Associated Press Newswires;Agence France Presse;Borderland Beat,2016-07-09;2016-07-09;2016-07-09;2016-07-09;2016-07-10;2016-07-09;2016-07-10,"14 people, two families, shot dead in Mexico;Gunmen kill 14 in gang-plagued Mexican state on U.S. border;14 people, two families, shot dead in Mexico;Gunmen kill 14 in gang-plagued Mexican state on U.S. border;15 killed, including 11 members of a family, in north Mexico;14 people, most from same family, shot dead in Mexico;Tamaulipas: Authorities Confirm the Deaths of 14 in Wave of Violence","Herminio Garza Palacios, secretary general of Tamaulipas state, A statement from the Tamaulipas Coordination Group",1,Ciudad Victoria,,Tamaulipas state,Victoria municipality,23.741744,-99.145993,POINT (-99.145993 23.741744),163602,Mexico,70,Americas,1,1,07/09/2016 00:00:00,07/09/2016 00:00:00,0,0,0,3,3,3,3,
228375,,2016,True,Clear,2,11665,11055,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,11665,11665,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,3296,3296,Los Zetas - Cártel del Noreste faction,3297,3297,Los Zetas - Old School Zetas faction ,2,"""Associated Press Newswires,2016-07-10,15 killed, including 11 members of a family, in north Mexico"";""Borderland Beat,2016-07-10,Tamaulipas: Authorities Confirm the Deaths of 14 in Wave of Violence""",Associated Press Newswires;Borderland Beat,2016-07-10;2016-07-10,"15 killed, including 11 members of a family, in north Mexico;Tamaulipas: Authorities Confirm the Deaths of 14 in Wave of Violence",Police Ministry ,1,Ciudad Victoria,,Tamaulipas state,Victoria municipality,23.741744,-99.145993,POINT (-99.145993 23.741744),163602,Mexico,70,Americas,2,2,07/08/2016 00:00:00,07/09/2016 00:00:00,0,0,0,1,1,1,1,
228389,,2016,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,2,"""EFE News Service,2016-07-21,6 Bodies found in Mexican state of Veracruz"";""Borderland Beat,2016-07-21,6 Tortured Bodies Found In Veracruz""",EFE News Service;Borderland Beat,2016-07-21;2016-07-21,6 Bodies found in Mexican state of Veracruz;6 Tortured Bodies Found In Veracruz,Police,1,Tenenexpan village,,Veracruz state,Manlio Fabio Altamirano municipality,19.141050,-96.394540,POINT (-96.394540 19.141050),157128,Mexico,70,Americas,2,2,07/16/2016 00:00:00,07/21/2016 00:00:00,0,0,0,6,6,6,6,
228395,,2016,False,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,1,"""Associated Press Newswires,2016-07-23,5th family gunned down in 2 weeks in Mexico""",Associated Press Newswires,2016-07-23,5th family gunned down in 2 weeks in Mexico,Michoacan state prosecutors,1,Arteaga town,,Michoacán state,Arteaga municipality,18.358700,-102.290140,POINT (-102.290140 18.358700),155676,Mexico,70,Americas,1,1,07/22/2016 00:00:00,07/22/2016 00:00:00,0,0,0,0,0,5,0,
228400,,2016,False,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,8,"""Reuters News,2016-07-30,Nine people found dead near Pemex pipelines in western Mexico"";""Associated Press Newswires,2016-07-31,Massacres leave 16 dead in neighboring Mexican states"";""Agence France Presse,2016-08-01,Violent weekend leaves more than 20 dead in Mexico"";""Agence France Presse,2016-08-02,Mexico police, mayor investigated over 10 burnt bodies"";""Reuters News,2016-08-02,Local Mexico mayor, policeman arrested over alleged murder of 10"";""Agence France Presse,2016-08-02,Mexico police, mayor arrested over 10 burned bodies"";""EFE News Service,2016-08-02,Mayor arrested for killings of 10 in western Mexico"";""Borderland Beat,2016-08-04,Mayor and 4 police arrested for murder of 10 people""",Reuters News;Associated Press Newswires;Agence France Presse;Agence France Presse;Reuters News;Agence France Presse;EFE News Service;Borderland Beat,2016-07-30;2016-07-31;2016-08-01;2016-08-02;2016-08-02;2016-08-02;2016-08-02;2016-08-04,"Nine people found dead near Pemex pipelines in western Mexico;Massacres leave 16 dead in neighboring Mexican states;Violent weekend leaves more than 20 dead in Mexico;Mexico police, mayor investigated over 10 burnt bodies;Local Mexico mayor, policeman arrested over alleged murder of 10;Mexico police, mayor arrested over 10 burned bodies;Mayor arrested for killings of 10 in western Mexico;Mayor and 4 police arrested for murder of 10 people","A statement from the Michoacan state prosecutors' office, Michoacan Governor Silvano Aureoles, State prosecutor Jose Martin Godoy",3,Cuitzeo municipality,,Michoacán state,Cuitzeo municipality,19.995850,-101.143150,POINT (-101.143150 19.995850),157838,Mexico,70,Americas,1,1,07/29/2016 00:00:00,07/29/2016 00:00:00,0,0,0,10,10,10,10,
228403,,2016,True,Clear,2,14337,13394,Los Ardillos - Los Rojos,14337,14337,Los Ardillos - Los Rojos,6009,6009,Los Ardillos,3299,3299,Los Rojos,1,"""EFE News Service,2016-08-01,Justice of the peace murdered in southern Mexico""",EFE News Service,2016-08-01,Justice of the peace murdered in southern Mexico,Guerrero Attorney General's Office spokesmen,2,El Troncón town,,Guerrero state,Tixtla de Guerrero municipality,17.522660,-99.364310,POINT (-99.364310 17.522660),154962,Mexico,70,Americas,2,2,07/30/2016 00:00:00,07/31/2016 00:00:00,0,0,0,1,1,1,1,
228427,,2016,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,2,"""Agence France Presse,2016-08-14,Mothers find 28 clandestine burial sites in Mexico"";""InSight Crime,2016-09-06,Mexico Victims Discover 75 Mass Graves, Rebuke Authorities""",Agence France Presse;InSight Crime,2016-08-14;2016-09-06,"Mothers find 28 clandestine burial sites in Mexico;Mexico Victims Discover 75 Mass Graves, Rebuke Authorities",Mothers of missing persons,2,Veracruz town,,Veracruz state,Veracruz municipality,19.180950,-96.142900,POINT (-96.142900 19.180950),157128,Mexico,70,Americas,2,5,01/01/2016 00:00:00,08/01/2016 00:00:00,0,0,0,75,75,75,75,
228447,,2016,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,2,"""Agence France Presse,2016-08-20,Armed attackers kidnap, kill eight in Mexico"";""Associated Press Newswires,2016-08-20,Mexico: 8 dead bodies reported dead in Veracruz field""",Agence France Presse;Associated Press Newswires,2016-08-20;2016-08-20,"Armed attackers kidnap, kill eight in Mexico;Mexico: 8 dead bodies reported dead in Veracruz field",A statement from state prosecutors,1,Alto Lucero town,,Veracruz state,Alto Lucero de Gutiérrez Barrios municipality,19.624420,-96.734090,POINT (-96.734090 19.624420),157847,Mexico,70,Americas,1,2,08/19/2016 00:00:00,08/20/2016 00:00:00,0,0,0,8,8,8,8,
228456,,2016,True,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,5,"""EFE News Service,2016-08-27,Nephew of drug lord ""El Mayo"" Zambada killed in northwest Mexico"";""Associated Press Newswires,2016-08-27,Nephew of Sinaloa cartel leader killed in Mexico"";""Reuters News,2016-08-28,Nephew of Sinaloa cartel leader killed in Mexico"";""Reuters News,2016-08-28,Nephew of Sinaloa cartel leader killed in Mexico"";""Borderland Beat,2016-08-27,Nephew of ""El Mayo"" Zambada gunned down in Culiacan""",EFE News Service;Associated Press Newswires;Reuters News;Reuters News;Borderland Beat,2016-08-27;2016-08-27;2016-08-28;2016-08-28;2016-08-27,"Nephew of drug lord ""El Mayo"" Zambada killed in northwest Mexico;Nephew of Sinaloa cartel leader killed in Mexico;Nephew of Sinaloa cartel leader killed in Mexico;Nephew of Sinaloa cartel leader killed in Mexico;Nephew of ""El Mayo"" Zambada gunned down in Culiacan","A police spokesman, Sinaloa state prosecutors",1,Culiacán town,,Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.387820 24.790320),165026,Mexico,70,Americas,1,1,08/26/2016 00:00:00,08/26/2016 00:00:00,0,0,0,2,2,2,2,
228460,,2016,True,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,1,"""Associated Press Newswires,2016-08-09,Beauty pageant head killed in Mexico, 5 killed outside bar""",Associated Press Newswires,2016-08-09,"Beauty pageant head killed in Mexico, 5 killed outside bar",A Sinaloa state official ,1,Culiacán town,,Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.387820 24.790320),165026,Mexico,70,Americas,1,1,08/07/2016 00:00:00,08/07/2016 00:00:00,0,0,0,1,1,1,1,
229339,,2008,True,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""Borderland Beat,2011-01-01,Ciudad Juarez has record drug killings in 2010""",Borderland Beat,2011-01-01,Ciudad Juarez has record drug killings in 2010,Borderland Beat,1,Ciudad Juárez town,,Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,2,5,01/01/2008 00:00:00,12/31/2008 00:00:00,0,0,0,1286,1286,1161,1286,
229341,,2009,True,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""Stratfor,2009-12-09,Mexico: The War with the Cartels in 2009""",Stratfor,2009-12-09,Mexico: The War with the Cartels in 2009,Stratfor,1,Ciudad Juárez town,,Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,2,5,01/01/2009 00:00:00,12/31/2009 00:00:00,0,0,0,1636,1636,1504,1636,
230047,,2012,False,Clear,3,10,641,Government of Mexico - Civilians,10,1108,Government of Mexico - Civilians,10,10,Government of Mexico,9999,1,Civilians,2,"""Agence France Presse,2016-09-27,Mexican army to probe killings of six in their home"";""Associated Press Newswires,2016-09-27,Mexico rights body: Army killings of 6 civilians unjustified""",Agence France Presse;Associated Press Newswires,2016-09-27;2016-09-27,Mexican army to probe killings of six in their home;Mexico rights body: Army killings of 6 civilians unjustified,witness testimony,1,El Guayabo village,,Guerrero state,Técpan de Galeana municipality,17.205060,-100.650420,POINT (-100.650420 17.205060),154239,Mexico,70,Americas,1,4,09/01/2012 00:00:00,09/30/2012 00:00:00,0,0,6,0,6,6,6,
230075,,2016,True,Clear,2,11665,11055,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,11665,11665,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,3296,3296,Los Zetas - Cártel del Noreste faction,3297,3297,Los Zetas - Old School Zetas faction ,1,"""Associated Press Newswires,2016-09-29,7 killed in Mexican border state in drug gang clashes""",Associated Press Newswires,2016-09-29,7 killed in Mexican border state in drug gang clashes,state government,1,Ciudad Victoria,,Tamaulipas state,Victoria municipality,23.741744,-99.145993,POINT (-99.145993 23.741744),163602,Mexico,70,Americas,1,1,09/28/2016 00:00:00,09/28/2016 00:00:00,0,0,0,7,7,7,7,
230110,,2016,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,1,"""Agence France Presse,2016-10-10,Bodies of three missing youths found in Mexico""",Agence France Presse,2016-10-10,Bodies of three missing youths found in Mexico," the region's chief prosecutor, Luis Angel Bravo",4,Veracruz state,,Veracruz state,,19.333333,-96.666667,POINT (-96.666667 19.333333),157127,Mexico,70,Americas,1,4,09/29/2016 00:00:00,10/07/2016 00:00:00,0,0,0,5,5,5,5,
230112,,2016,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,1,"""Agence France Presse,2016-10-11,Six battered bodies found in abandoned car in Mexico""",Agence France Presse,2016-10-11,Six battered bodies found in abandoned car in Mexico,Prosecutors,4,Veracruz state,,Veracruz state,,19.333333,-96.666667,POINT (-96.666667 19.333333),157127,Mexico,70,Americas,1,2,10/09/2016 00:00:00,10/10/2016 00:00:00,0,0,0,6,6,6,6,
230125,,2016,False,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,1,"""Borderland Beat,2016-01-03,Michoacan business woman throat slashed in Tepalcatepec""",Borderland Beat,2016-01-03,Michoacan business woman throat slashed in Tepalcatepec,Borderland Beat,1,Tepalcatepec town,,Michoacán state,Tepalcatepec municipality,19.186660,-102.849300,POINT (-102.849300 19.186660),157115,Mexico,70,Americas,1,2,01/01/2016 00:00:00,01/03/2016 00:00:00,0,0,0,1,1,1,1,
230168,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Borderland Beat,2016-01-12,Tijuana bloodshed continues""",Borderland Beat,2016-01-12,Tijuana bloodshed continues,Borderland Beat,1,Tijuana town,,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,1,01/10/2016 00:00:00,01/10/2016 00:00:00,0,0,0,3,3,3,3,
230169,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Borderland Beat,2016-01-12,Tijuana bloodshed continues""",Borderland Beat,2016-01-12,Tijuana bloodshed continues,Borderland Beat,1,Tijuana town,,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,1,01/09/2016 00:00:00,01/09/2016 00:00:00,0,0,0,2,2,2,2,
230170,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Borderland Beat,2016-01-12,Tijuana bloodshed continues""",Borderland Beat,2016-01-12,Tijuana bloodshed continues,Borderland Beat,1,Tijuana town,,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,2,01/07/2016 00:00:00,01/08/2016 00:00:00,0,0,0,1,1,1,1,
230205,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Borderland Beat,2016-01-20,Tijuana: Violence continues to spiral""",Borderland Beat,2016-01-20,Tijuana: Violence continues to spiral,Borderland Beat,1,Tijuana town,,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,1,01/20/2016 00:00:00,01/20/2016 00:00:00,0,0,0,1,1,1,1,
230208,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Borderland Beat,2016-01-20,Tijuana: Violence continues to spiral""",Borderland Beat,2016-01-20,Tijuana: Violence continues to spiral,Borderland Beat,1,Tijuana town,,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,2,4,01/01/2016 00:00:00,01/20/2016 00:00:00,0,0,0,2,2,2,2,
